"AmazonID","Name","Price","Added"
"0393608883","Click Here to Kill Everybody: Security and Survival in a Hyper-connected World",18.47,"16 September 2018"
"B00UJXFLM0","Intercept: The Secret History of Computers and Spies",3.99,"4 September 2018"
"B000SMQGLC","The Ultimate Sales Machine: Turbocharge Your Business with Relentless Focus on 12 Key Strategies",9.99,"3 September 2018"
"B007MQLL4E","Enterprise Integration Patterns: Designing, Building, and Deploying Messaging Solutions (Addison-Wesley Signature Series (Fowler))",24.69,"2 September 2018"
"1491950358","Building Microservices: Designing Fine-Grained Systems",8.97,"2 September 2018"
"B07FXTGMGN","Made by Humans: The AI Condition",10.31,"13 August 2018"
"1473637465","Factfulness: Ten Reasons We'Re Wrong About The World - And Why Things Are Better Than You Think",13.2,"25 June 2018"
"B006960LQW","The Five Dysfunctions of a Team: A Leadership Fable, 20th Anniversary Edition (J-B Lencioni Series Book 43)",10.44,"24 May 2018"
"0241250943","Turn The Ship Around!: A True Story of Turning Followers Into Leaders",7.49,"24 May 2018"
"0241004314","Enlightenment Now: The Case for Reason, Science, Humanism, and Progress",29.95,"29 January 2018"
"0141034645","The Better Angels of Our Nature: A History of Violence and Humanity",15.44,"29 January 2018"
