"AmazonID","Name","Price","Added"
"1447273303","Children of Time",8.49,"24 May 2019"
"1942788339","Accelerate: The Science of Lean Software and Devops: Building and Scaling High Performing Technology Organizations",12.19,"25 June 2018"
"1936661837","Traction: Get a Grip on Your Business",9.65,"14 May 2019"
"1509841105","The Secret Barrister: Stories of the Law and How It's Broken",12.5,"10 May 2019"
"0062292986","Crossing the Chasm, 3rd Edition: Marketing and Selling Disruptive Products to Mainstream Customers (Collins Business Essentials)",23.03,"21 April 2019"
"1781257922","Moneyland: Why Thieves And Crooks Now Rule The World And How To Take It Back",8.34,"19 March 2019"
"147213995X","Mindset - Updated Edition: Changing The Way You think To Fulfil Your Potential",10.54,"19 March 2019"
"1119085292","How to Measure Anything in Cybersecurity Risk",30.68,"7 March 2019"
"0124202314","Measuring and Managing Information Risk: A FAIR Approach",33.99,"7 March 2019"
"1541773837","Dawn of the Code War: America's Battle Against Russia, China, and the Rising Global Cyber Threat",29.0,"16 February 2019"
"0241250838","Team of Teams: New Rules of Engagement for a Complex World",8.85,"12 February 2019"
"1491973897","The Manager`s Path: A Guide for Tech Leaders Navigating Growth and Change",21.18,"18 January 2019"
"B07F3DJMZ1","Project to Product: How to Survive and Thrive in the Age of Digital Disruption with the Flow Framework",7.12,"31 January 2019"
"0691176884","The Diversity Bonus: How Great Teams Pay off in the Knowledge Economy (Our Compelling Interests): 2",15.04,"31 January 2019"
"0141038225","Antifragile: Things that Gain from Disorder",10.54,"31 January 2019"
"0691127026","Complex Adaptive Systems: An Introduction to Computational Models of Social Life (Princeton Studies in Complexity): 17",14.36,"31 January 2019"
"1787474437","Shoot for the Moon: How the Moon Landings Taught us the 8 Secrets of Success",1.81,"26 January 2019"
"1509845380","Radical Candor: How to Get What You Want by Saying What You Mean",8.24,"18 January 2019"
"0692866809","Developer Hegemony: The Future of Labor",25.19,"18 January 2019"
"0393608883","Click Here to Kill Everybody: Security and Survival in a Hyper-connected World",19.99,"16 September 2018"
"B00UJXFLM0","Intercept: The Secret History of Computers and Spies",3.99,"4 September 2018"
"B000SMQGLC","The Ultimate Sales Machine: Turbocharge Your Business with Relentless Focus on 12 Key Strategies",3.99,"3 September 2018"
"B007MQLL4E","Enterprise Integration Patterns: Designing, Building, and Deploying Messaging Solutions (Addison-Wesley Signature Series (Fowler))",17.37,"2 September 2018"
"1491950358","Building Microservices: Designing Fine-Grained Systems",39.99,"2 September 2018"
"B07FXTGMGN","Made by Humans: The AI Condition",10.31,"13 August 2018"
"1473637465","Factfulness: Ten Reasons We'Re Wrong About The World - And Why Things Are Better Than You Think",12.73,"25 June 2018"
"B006960LQW","The Five Dysfunctions of a Team: A Leadership Fable, 20th Anniversary Edition (J-B Lencioni Series Book 43)",10.44,"24 May 2018"
"0241250943","Turn The Ship Around!: A True Story of Turning Followers Into Leaders",8.65,"24 May 2018"
"0241004314","Enlightenment Now: The Case for Reason, Science, Humanism, and Progress",5.19,"29 January 2018"
"0141034645","The Better Angels of Our Nature: A History of Violence and Humanity",13.15,"29 January 2018"
"0300227442","Listening In: Cybersecurity in an Insecure Age",18.66,"16 January 2018"
"193149858X","Limits to Growth: The 30-Year Update",13.96,"15 January 2018"
"0385199732","Engines of Creation: The Coming Era of Nanotechnology (Anchor Library of Science)",14.02,"15 January 2018"
"052138673X","Collapse of Complex Societies 1ed (New Studies in Archaeology)",44.13,"15 January 2018"
"1476731713","Finite and Infinite Games: A Vision of Life As Play and Possibility",9.99,"15 January 2018"
"149427535X","Open Source Intelligence Techniques: Resources for Searching and Analyzing Online Information",7.28,"11 January 2018"
"B00D97HPQI","The Second Machine Age: Work, Progress, and Prosperity in a Time of Brilliant Technologies",6.49,"9 January 2018"
"B00OUG10SG","Future Crimes: Inside The Digital Underground and the Battle For Our Connected World",7.99,"9 January 2018"
"B00GJG6ZB2","Cybersecurity and Cyberwar: What Everyone Needs to Know®",8.22,"9 January 2018"
"1491962194","Zero Trust Networks: Building Secure Systems in Untrusted Networks",30.89,"9 January 2018"
"B00A8ESDN4","Beyond the Limit",3.99,"28 November 2017"
"B00BQF6RBO","Life At The Limit: Triumph and Tragedy in Formula One",3.99,"28 November 2017"
"1476766681","A Mind at Play: How Claude Shannon Invented the Information Age",17.0,"27 November 2017"
"1118910907","The Responsive City: Engaging Communities Through Data-Smart Governance",19.49,"8 November 2017"
"1119285666","Building the Internet of Things: Implement New Business Models, Disrupt Competitors, Transform Your Industry",17.54,"7 November 2017"
"B07236PW3K","Jenson Button: Life to the Limit: My Autobiography",3.99,"17 October 2017"
"B01921JRXI","Babylon's Ashes: Book 6 of the Expanse (now a Prime Original series)",5.49,"9 October 2017"
"B00S53JE1U","Nemesis Games: Book 5 of the Expanse (now a Prime Original series)",5.49,"9 October 2017"
"B00GFHFZY8","Cibola Burn: Book 4 of the Expanse (now a Prime Original series)",5.49,"9 October 2017"
"B009SQ018I","Abaddon's Gate: Book 3 of the Expanse (now a Prime Original series)",5.49,"9 October 2017"
"B007PR3238","Caliban's War: Book 2 of the Expanse (now a Prime Original series)",5.49,"9 October 2017"
"1524731595","Endurance: A Year in Space, a Lifetime of Discovery",5.99,"9 October 2017"
"1593278659","Black Hat Go: Go Programming For Hackers And Pentesters",30.44,"5 October 2017"
"1491979909","Machine Learning and Security: Protecting Systems with Data and Algorithms",38.75,"5 October 2017"
"1974000060","Attack of the 50 Foot Blockchain: Bitcoin, Blockchain, Ethereum & Smart Contracts",13.99,"19 September 2017"
"B07474JB3Q","Life 3.0: Being Human in the Age of Artificial Intelligence",2.99,"17 September 2017"
"1101981113","World Without Mind: The Existential Threat of Big Tech",2.62,"17 September 2017"
"0262035618","Deep Learning (Adaptive Computation and Machine Learning Series)",50.55,"12 August 2017"
"3319554433","The Data Science Design Manual (Texts in Computer Science)",43.45,"11 August 2017"
"0262522632","Cambrian Intelligence: The Early History of the New AI (A Bradford Book)",32.0,"8 August 2017"
"0099427753","Interface",10.05,"7 August 2017"
"191134451X","Destined for War: can America and China escape Thucydides’ Trap?",5.47,"27 July 2017"
"0198739834","Superintelligence: Paths, Dangers, Strategies",6.99,"25 July 2017"
"0124172083","Applied Network Security Monitoring: Collection, Detection, and Analysis",33.99,"21 July 2017"
"0997615605","Kali Linux Revealed: Mastering the Penetration Testing Distribution",16.43,"7 July 2017"
"0128093161","Advanced Persistent Security: A Cyberwarfare Approach to Implementing Adaptive Enterprise Protection, Detection, and Reaction Strategies",34.99,"7 July 2017"
"0143127535","How Not to Be Wrong: The Power of Mathematical Thinking",2.94,"7 July 2017"
"0124058884","Doing Bayesian Data Analysis: A Tutorial with R, JAGS, and Stan",60.34,"7 July 2017"
"1491962291","Hands–On Machine Learning with Scikit–Learn and TensorFlow",32.01,"7 July 2017"
"1530508908","Open Source Intelligence Techniques: Resources for Searching and Analyzing Online Information",31.94,"21 February 2017"
"0190665017","The Cybersecurity Dilemma: Hacking, Trust and Fear Between Nations",65.99,"21 February 2017"
"0316306088","Disrupted: My Misadventure in the Start-Up Bubble",3.21,"20 February 2017"
"0091929113","The 4-Hour Work Week: Escape the 9-5, Live Anywhere and Join the New Rich",12.09,"24 August 2016"
"0750685077","The Effective Executive (Classic Drucker Collection)",25.49,"24 August 2016"
"1491949643","Why: A Guide to Finding and Using Causes",22.4,"19 February 2016"
"1463533152","Swarmwise: The Tactical Manual to Changing the World",13.95,"21 January 2016"
"1846147387","PostCapitalism: A Guide to Our Future",26.99,"6 January 2016"
"0993295800","The Future of Business: Critical Insights into a Rapidly Changing World from 60 Future Thinkers: Volume 1 (FutureScapes)",9.6,"6 January 2016"
"0141039167","The Righteous Mind: Why Good People are Divided by Politics and Religion",11.04,"29 December 2015"
"0712666508","Intelligence In War: Knowledge of the Enemy from Napoleon to Al-Qaeda",12.09,"28 December 2015"
"0674088077","The Lost Art of Finding Our Way",16.96,"28 December 2015"
"0241186722","The Road to Character",1.85,"28 December 2015"
"1848872275","The Shallows: How the Internet Is Changing the Way We Think, Read and Remember",9.99,"3 September 2015"
"149190142X","Data Science from Scratch: First Principles with Python",9.0,"7 May 2015"
"0753555166","Essentialism: The Disciplined Pursuit of Less",9.95,"3 May 2015"
"0195374614","A Guide to the Good Life: The Ancient Art of Stoic Joy",11.04,"3 May 2015"
"1591842158","Ultimate Sales Machine: Turbocharge Your Business with Relentless Focus on 12 Key Strategies",5.64,"3 May 2015"
"1440511411","The Ultimate Sales Letter, 4th Edition: Attract New Customers. Boost your Sales.",6.99,"3 May 2015"
"B005R4TMQC","Work The System: The Simple Mechanics of Making More and Working Less (Revised third edition, 4th printing, September 1, 2014)",-inf,"3 May 2015"
"0091954673","Remote: Office Not Required",9.95,"3 May 2015"
"B00N06Y2DW","Traction: A Startup Guide to Getting Customers",-inf,"3 May 2015"
"0141981032","Flash Boys",7.69,"8 April 2015"
"0465039146","Code: And Other Laws of Cyberspace, Version 2.0",11.99,"8 April 2015"
"0976470705","The Four Steps to the Epiphany",46.43,"13 March 2015"
"0393244814","Data and Goliath: The Hidden Battles to Collect Your Data and Control Your World",24.25,"20 February 2015"
"1476725632","Enchanted Objects: Design, Human Desire, and the Internet of Things",34.3,"2 February 2015"
"0307352153","Quiet: The Power of Introverts in a World That Can't Stop Talking",18.63,"12 January 2015"
"0393061310","Guns, Germs, and Steel: The Fates of Human Societies",9.67,"12 January 2015"
"1591846404","Turn the Ship Around!: A True Story of Building Leaders by Breaking the Rules",19.77,"12 January 2015"
"080701429X","Man's Search for Meaning",8.6,"12 January 2015"
"1250065631","The Age of Cryptocurrency: How Bitcoin and Digital Money Are Challenging the Global Economic Order",9.93,"7 January 2015"
"1449303714","Machine Learning for Hackers: Case Studies and Algorithms to Get You Started",32.55,"29 December 2014"
"0123747651","Handbook of Statistical Analysis and Data Mining Applications",12.0,"29 December 2014"
"1420089641","The Top Ten Algorithms in Data Mining (Chapman & Hall/CRC Data Mining and Knowledge Discovery Series)",73.16,"29 December 2014"
"1907117040","Bulletproof SSL and TLS: Understanding and Deploying SSL/TLS and PKI to Secure Servers and Web Applications",33.15,"25 December 2014"
"1430265981","Data Scientists at Work",27.99,"11 December 2014"
"0345376595","Pale Blue Dot: A Vision of the Human Future in Space",13.9,"9 December 2014"
"0814433855","The Secret to Peak Productivity: A Simple Guide to Reaching Your Personal Best",12.98,"7 December 2014"
"1466451726","The Anti-Anxiety Toolkit: Rapid techniques to rewire the brain",11.29,"7 December 2014"
"0932633390","The Deadline: A Novel About Project Management",28.86,"7 December 2014"
"075155703X","Very British Problems: Making Life Awkward for Ourselves, One Rainy Day at a Time",6.99,"6 December 2014"
"0805092188","Percival's Planet",12.0,"6 December 2014"
"1455582344","How Google Works",2.78,"23 September 2014"
"022604551X","Genentech: The Beginnings of Biotech (Synthesis)",12.0,"9 September 2014"
"1118617614","Architecting the Cloud: Design Decisions for Cloud Computing Service Models (SaaS, PaaS, and IaaS) (Wiley CIO)",39.85,"8 September 2014"
"1936891026","The War of Art: Break Through the Blocks and Win Your Inner Creative Battles",8.03,"7 September 2014"
"0712676090","Good To Great: Why Some Companies Make the Leap... and Others Don't",15.99,"7 September 2014"
"0007323824","Think Like Da Vinci: 7 Easy Steps to Boosting Your Everyday Genius",8.49,"7 September 2014"
"0691158193","Nine Algorithms That Changed the Future: The Ingenious Ideas That Drive Today's Computers",18.89,"21 August 2014"
"0356502414","Ancillary Sword: SEQUEL TO THE HUGO, NEBULA AND ARTHUR C. CLARKE AWARD-WINNING ANCILLARY JUSTICE (Imperial Radch)",7.64,"21 August 2014"
"0356502406","Ancillary Justice: THE HUGO, NEBULA AND ARTHUR C. CLARKE AWARD WINNER: 1 (Imperial Radch)",7.25,"21 August 2014"
"1118660633","The Year Without Pants: WordPress.com and the Future of Work",15.95,"9 August 2014"
"0470539399","How to Measure Anything: Finding the Value of Intangibles in Business",12.0,"25 June 2014"
"0137025149","Disrupt: Think the Unthinkable to Spark Transformation in Your Business",2.55,"13 June 2014"
"0099444968","Six Degrees: The New Science of Networks",13.59,"12 June 2014"
"0465026567","Godel, Escher, Bach: An Eternal Golden Braid",14.37,"20 May 2014"
"0804139296","Zero to One: Notes on Startups, or How to Build the Future",20.24,"16 May 2014"
"1137353317","Open Source Intelligence in the Twenty-First Century: New Approaches and Opportunities (New Security Challenges)",86.16,"8 May 2014"
"3540787275","The Buzz about Bees: Biology of a Superorganism",28.93,"8 December 2010"
"0691116245","Self-Organization in Biological Systems: 38 (Princeton Studies in Complexity)",57.64,"18 June 2009"
"1119895189","If It′s Smart, It′s Vulnerable",15.89,"26 September 2022"
"1786185709","I am the Law: How Judge Dredd Predicted Our Future",13.19,"4 September 2022"
"1468093657","The Making of Prince of Persia: Journals 1985 - 1993",14.24,"30 August 2022"
"1501124021","Principles: Life and Work",15.58,"17 August 2022"
"0349411905","Deep Work: Rules for Focused Success in a Distracted World",9.98,"18 January 2019"
"1509866132","Hyperfocus: How to Work Less to Achieve More",6.99,"17 August 2022"
"0323997317","Hayabusa2 Asteroid Sample Return Mission: Technological Innovation and Advances",123.0,"16 August 2022"
"1788178564","Expert Secrets: The Underground Playbook for Converting Your Online Visitors into Lifelong Customers",11.75,"6 August 2022"
"1788178556","Dotcom Secrets: The Underground Playbook for Growing Your Company Online with Sales Funnels",14.99,"6 August 2022"
"3982195705","Zero to Sold: How to Start, Run, and Sell a Bootstrapped Business",21.27,"6 August 2022"
